location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,まるで自分には子供時代が,,,,main_400ec_00650049,,
,なかったような口ぶりだ。,,,,main_400ec_00660049,,
,「……なんだよ」,,,,main_400ec_006b0048,,
,「いや、別に」,,,,main_400ec_00700049,,
,掲示物は風化してぼろぼろだ。,,,,main_400ec_00a30049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ec_00a50049,,
,問題はないだろうが……,,,,main_400ec_00a60049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ec_00ac0049,,
,問題はないだろうが……,,,,main_400ec_00ad0049,,
,剥ぎ取る,,,,main_400ec_00af0039,,
,やめておく,,,,main_400ec_00b00039,,
,壁から自由研究を剥ぎ取った。,,,,main_400ec_00ba0049,,
,自由研究【@1r『台風へっちゃら』@7r】を手に入れた。,,,,main_400ec_00c10049,,
,自由研究【雑草強化計画】,,,,main_400ed_00110049,,
,『ためしたこと：植物は日光で育つので、鏡を使って,,,,main_400ed_00190048,,
,　たくさん光を集めたらどうなるかしらべました。』,,,,main_400ed_001a0048,,
,『結果：光をたくさん当てたら、葉っぱの色が,,,,main_400ed_001c0048,,
,　白くなって元気がなくなりました。』,,,,main_400ed_001d0048,,
,『考えたこと：あんまりたくさん光を当てすぎると,,,,main_400ed_001f0048,,
,　植物にもよくないのかなと思いました。』,,,,main_400ed_00200048,,
,「へー、なるほどぉー」,,,,main_400ed_00380048,,
,@y1は素直に感心している。,,,,main_400ed_003d0049,,
,素直なのはいいことだが……,,,,main_400ed_003e0049,,
,「（これはこれで心配だ）」,,,,main_400ed_00430049,,
,「こんなこと、調べなくても,,,,main_400ed_004d0048,,
,　分かると思うんですけど……」,,,,main_400ed_004e0048,,
,「どうせならサンゴの白化の理由でも,,,,main_400ed_00500048,,
,　研究してほしかったですね」,,,,main_400ed_00510048,,
,「………………」,,,,main_400ed_00560049,,
,「……なんか言わないとダメか？」,,,,main_400ed_005f0048,,
,「いや……」,,,,main_400ed_00640049,,
,「ならノーコメントだ」,,,,main_400ed_00690048,,
,掲示物は風化してぼろぼろだ。,,,,main_400ed_00830049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ed_00850049,,
,問題はないだろうが……,,,,main_400ed_00860049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ed_008c0049,,
,問題はないだろうが……,,,,main_400ed_008d0049,,
,剥ぎ取る,,,,main_400ed_008f0039,,
,やめておく,,,,main_400ed_00900039,,
,壁から自由研究を剥ぎ取った。,,,,main_400ed_009b0049,,
,自由研究【@1r『雑草強化計画』@7r】を手に入れた。,,,,main_400ed_00a20049,,
,自由研究【ＯＬの観察】,,,,main_400ee_00110049,,
,『毎日でんしゃで見るＯＬさん６人を,,,,main_400ee_00190048,,
,　１０日間観察しました……』,,,,main_400ee_001a0048,,
,『わかったこと：いまの流行は茶色とピンク,,,,main_400ee_001c0048,,
,　みんな髪の毛は茶色、口はピンクでした。』,,,,main_400ee_001d0048,,
,「まー、確かにそれがトレンディかも」,,,,main_400ee_00360048,,
,「意外と子供って見てるよね」,,,,main_400ee_00380048,,
,それほど年齢は違わないだろうに……,,,,main_400ee_003d0049,,
,「この研究、けっこうおもしろいですね」,,,,main_400ee_00470048,,
,「着眼点がいいですよ」,,,,main_400ee_00490048,,
,「……………………」,,,,main_400ee_004e0049,,
,……変わった趣味だ。,,,,main_400ee_00500049,,
,「ノーコメント……,,,,main_400ee_00590048,,
,　セクハラで罷免されたもんでね」,,,,main_400ee_005a0048,,
,「濡れ衣なんだろ？」,,,,main_400ee_005f0049,,
,「俺の主観では、な」,,,,main_400ee_00640048,,
,……ノーコメントだ。,,,,main_400ee_00690049,,
,掲示物は風化してぼろぼろだ。,,,,main_400ee_00840049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ee_00860049,,
,問題はないだろうが……,,,,main_400ee_00870049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ee_008e0049,,
,問題はないだろうが……,,,,main_400ee_008f0049,,
,剥ぎ取る,,,,main_400ee_00920039,,
,やめておく,,,,main_400ee_00930039,,
,壁から自由研究を剥ぎ取った。,,,,main_400ee_009e0049,,
,自由研究【@1r『ＯＬの観察』@7r】を手に入れた。,,,,main_400ee_00a50049,,
,自由研究【雑草全滅計画】,,,,main_400ef_00120049,,
,『実験方法：ざっそうに効く水溶液を見つけるため、,,,,main_400ef_001a0048,,
,　複数の水溶液を庭のざっそうに毎日をかけた。』,,,,main_400ef_001b0048,,
,『結果：Ｃのみそしる、Ｄの食塩水に効果があった。,,,,main_400ef_001d0048,,
,　この結果から、食塩がざっそう駆除に有効。』,,,,main_400ef_001e0048,,
,『塩を水に溶かして植物にかけることで,,,,main_400ef_00220048,,
,　塩分がしんとうしやすくなり効果が早くでる。』,,,,main_400ef_00230048,,
,「うーん、試すだけえらいと思う」,,,,main_400ef_003c0048,,
,「うわー、レベル低いですねー」,,,,main_400ef_00460048,,
,「………………」,,,,main_400ef_004b0049,,
,同じ子供の感想とは思えない。,,,,main_400ef_00500049,,
,「……味噌汁が飲みたいな」,,,,main_400ef_005a0048,,
,「そこか」,,,,main_400ef_005f0049,,
,「そこだろ」,,,,main_400ef_00640048,,
,掲示物は風化してぼろぼろだ。,,,,main_400ef_007f0049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ef_00810049,,
,問題はないだろうが……,,,,main_400ef_00820049,,
,剥ぎ取って、持ち帰ってしまっても,,,,main_400ef_00880049,,
,問題はないだろうが……,,,,main_400ef_00890049,,
,剥ぎ取る,,,,main_400ef_008b0039,,
,やめておく,,,,main_400ef_008c0039,,
,壁から自由研究を剥ぎ取った。,,,,main_400ef_00970049,,
,自由研究【@1r『雑草全滅計画』@7r】を手に入れた。,,,,main_400ef_009e0049,,
